,id,post_id,user_id,rating_percent,rated_at,category,title,genre,mood,username
804,842,44,343,16,2024-06-18 08:58:20,Vible,escape the matrix,Inspirational/Documentary,"['isolation', 'anxiety', 'strength', 'hope', 'empowerment']",asjad_06i2f5c6l
805,843,13,343,15,2024-06-18 08:58:23,Vible,Transcending Singularity,Philosophical Exploration,"['Wonder', 'Intensity', 'Compassion', 'Engagement', 'Contemplation']",asjad_06i2f5c6l
806,844,173,343,18,2024-06-18 08:59:32,Vible,untitled_video,motivational/spiritual narrative,"['determination', 'urgency', 'conviction', 'hope', 'courage']",asjad_06i2f5c6l
807,845,13,404,20,2024-06-18 09:10:33,Vible,Transcending Singularity,Philosophical Exploration,"['Wonder', 'Intensity', 'Compassion', 'Engagement', 'Contemplation']",adi_18
808,846,173,404,18,2024-06-18 09:10:33,Vible,untitled_video,motivational/spiritual narrative,"['determination', 'urgency', 'conviction', 'hope', 'courage']",adi_18
809,847,549,404,11,2024-06-18 09:10:39,Vible,untitled_video,Narrative/Inspirational,"['contemplative', 'determined', 'tense', 'reflective', 'empowered']",adi_18
810,848,150,404,19,2024-06-18 09:10:51,Vible,untitled_video,Motivational/Inspirational,"['Determination', 'Introspection', 'Resilience', 'Struggle', 'Moral Dilemma']",adi_18
811,849,979,404,14,2024-06-18 09:10:52,Vible,You will go through trials and tribulations but there is only one why up from being down and God is there to help you,spiritual narrative/documentary,"['calmness', 'empathy', 'reassurance', 'hope']",adi_18
812,850,841,404,21,2024-06-18 09:10:53,Vible,"Dear Jesus Christ, please keep me safe",Spiritual/Religious,Unknown,adi_18
813,851,43,404,16,2024-06-18 09:11:03,Vible,why are you here?,Artistic Commentary,"['contemplative', 'thoughtful', 'resolved', 'reflective', 'inspiring']",adi_18
814,852,1059,404,19,2024-06-18 09:11:04,Vible,👉Bible Verse # 22 ✝ #Godisgood #jesuschrist,Spiritual/Inspirational,"['Hope', 'Trust', 'Comfort']",adi_18
815,853,779,404,19,2024-06-18 09:11:12,Vible,You really changed these past year what happen?,Inspirational/Reflective,"['thoughtfulness', 'curiosity', 'reflective']",adi_18
816,854,56,404,8,2024-06-18 09:11:14,Vible,keep on fighting!! 😤,motivational,"['determination', 'anger', 'intensity', 'resolve', 'passion']",adi_18
817,855,31,404,8,2024-06-18 09:11:15,Vible,Don't laugh,Motivational Speech,"['seriousness', 'concern', 'warmth', 'earnestness', 'light-heartedness']",adi_18
818,856,1006,404,23,2024-06-18 09:11:22,Vible,Jesus  - Inspired by goddslovee,emotional narrative,"['warmth', 'solitude', 'joy', 'compassion']",adi_18
819,857,724,404,18,2024-06-18 09:11:24,Vible,follow my insta- tiktoknaohk -,artistic narrative,"['sorrow', 'contemplation', 'conflict', 'introspection', 'vulnerability']",adi_18
820,858,1063,404,16,2024-06-18 09:11:26,Vible,you'll never be alone_ @Grace__Galore _ Jesus english song status,motivational/spiritual guidance,"['warmth', 'reassurance', 'nurturing', 'safety', 'hope']",adi_18
821,859,540,404,20,2024-06-18 09:11:27,Vible,untitled_video,Religious/Spiritual,"['Solemnity', 'Warmth', 'Inviting Peace']",adi_18
822,861,38,404,15,2024-06-18 09:11:42,Vible,meditate🧘‍♂️,Inspirational Self-Help,"['Confidence', 'Tranquility', 'Optimism', 'Empowerment']",adi_18
823,862,143,404,14,2024-06-18 09:11:46,Vible,untitled_video,Inspirational/Reflective,"['Optimism', 'Nostalgia', 'Contemplation', 'Gravity', 'Joy', 'Acceptance']",adi_18
824,863,165,404,16,2024-06-18 09:11:47,Vible,untitled_video,Artistic narrative exploration,"['Seriousness', 'Contemplation', 'Urgency', 'Reverence']",adi_18
825,864,782,404,18,2024-06-18 09:11:48,Vible,follow my other acc-  - idea-  عظيم,Educational/Inspirational,"['bravery', 'fear', 'triumph', 'determination', 'focus']",adi_18
826,865,46,404,21,2024-06-18 09:11:49,Vible,reject cheap dopamine,motivational documentary,"['contemplative', 'neutral', 'energized', 'positive', 'inspired']",adi_18
827,866,770,404,14,2024-06-18 09:11:51,Vible,lucifer or LOSEfer,Dramatic Visual Narrative,Unknown,adi_18
828,868,177,404,16,2024-06-18 09:11:54,Vible,New alarm clock,Motivational Video,"['Confidence', 'Determination', 'Inspiration', 'Triumph', 'Excitement']",adi_18
829,869,780,404,9,2024-06-18 09:11:56,Vible,John 3-16,philosophical discussion,Unknown,adi_18
830,870,638,404,18,2024-06-18 09:11:56,Vible,"If Liam Neeson was in motivation, this is what he would say.",Documentary/Inspirational,"['intensity', 'determination', 'seriousness', 'urgency']",adi_18
831,871,163,404,18,2024-06-18 09:11:57,Vible,untitled_video,philosophical/spiritual exploration,"['hope', 'anguish', 'sympathy', 'transformation']",adi_18
832,872,36,404,8,2024-06-18 09:12:03,Vible,Knowledge will liberate you,motivational speaking,"['confidence', 'introspection', 'seriousness', 'conviction']",adi_18
833,874,377,404,16,2024-06-18 09:12:03,Vible,untitled_video,spiritual narrative,"['hope', 'reflection', 'search for truth', 'urgency', 'introspection']",adi_18
834,875,176,404,14,2024-06-18 09:12:09,Vible,AI Voice Edits take over Social Media,Motivational/Inspirational,"['Urgency', 'Motivation', 'Encouragement']",adi_18
835,876,137,404,17,2024-06-18 09:12:30,Vible,untitled_video,Inspirational / Motivational,"['Intensity', 'Determination', 'Fervor', 'Contemplation']",adi_18
836,877,84,404,14,2024-06-18 09:12:37,Vible,Just focus on today.,Mindfulness and self-help,"['calm', 'reassurance', 'thoughtfulness', 'serenity']",adi_18
837,878,158,404,16,2024-06-18 09:12:39,Vible,untitled_video,artistic narrative,Unknown,adi_18
838,879,173,421,8,2024-06-18 11:04:03,Vible,untitled_video,motivational/spiritual narrative,"['determination', 'urgency', 'conviction', 'hope', 'courage']",ajay_01c7f0l4i
839,880,13,421,13,2024-06-18 11:04:05,Vible,Transcending Singularity,Philosophical Exploration,"['Wonder', 'Intensity', 'Compassion', 'Engagement', 'Contemplation']",ajay_01c7f0l4i
840,881,549,421,11,2024-06-18 11:04:06,Vible,untitled_video,Narrative/Inspirational,"['contemplative', 'determined', 'tense', 'reflective', 'empowered']",ajay_01c7f0l4i
841,882,979,421,12,2024-06-18 11:04:07,Vible,You will go through trials and tribulations but there is only one why up from being down and God is there to help you,spiritual narrative/documentary,"['calmness', 'empathy', 'reassurance', 'hope']",ajay_01c7f0l4i
842,883,31,421,3,2024-06-18 11:04:12,Vible,Don't laugh,Motivational Speech,"['seriousness', 'concern', 'warmth', 'earnestness', 'light-heartedness']",ajay_01c7f0l4i
843,884,43,421,11,2024-06-18 11:04:14,Vible,why are you here?,Artistic Commentary,"['contemplative', 'thoughtful', 'resolved', 'reflective', 'inspiring']",ajay_01c7f0l4i
844,885,150,421,11,2024-06-18 11:04:15,Vible,untitled_video,Motivational/Inspirational,"['Determination', 'Introspection', 'Resilience', 'Struggle', 'Moral Dilemma']",ajay_01c7f0l4i
845,886,841,421,15,2024-06-18 11:04:15,Vible,"Dear Jesus Christ, please keep me safe",Spiritual/Religious,Unknown,ajay_01c7f0l4i
846,887,1059,421,11,2024-06-18 11:04:16,Vible,👉Bible Verse # 22 ✝ #Godisgood #jesuschrist,Spiritual/Inspirational,"['Hope', 'Trust', 'Comfort']",ajay_01c7f0l4i
847,888,56,421,10,2024-06-18 11:04:17,Vible,keep on fighting!! 😤,motivational,"['determination', 'anger', 'intensity', 'resolve', 'passion']",ajay_01c7f0l4i
848,889,1006,421,12,2024-06-18 11:04:17,Vible,Jesus  - Inspired by goddslovee,emotional narrative,"['warmth', 'solitude', 'joy', 'compassion']",ajay_01c7f0l4i
849,890,724,421,14,2024-06-18 11:04:18,Vible,follow my insta- tiktoknaohk -,artistic narrative,"['sorrow', 'contemplation', 'conflict', 'introspection', 'vulnerability']",ajay_01c7f0l4i
850,891,540,421,5,2024-06-18 11:04:20,Vible,untitled_video,Religious/Spiritual,"['Solemnity', 'Warmth', 'Inviting Peace']",ajay_01c7f0l4i
851,892,1063,421,9,2024-06-18 11:04:21,Vible,you'll never be alone_ @Grace__Galore _ Jesus english song status,motivational/spiritual guidance,"['warmth', 'reassurance', 'nurturing', 'safety', 'hope']",ajay_01c7f0l4i
852,893,159,419,23,2024-06-18 11:04:40,Vible,untitled_video,Inspirational short film,"['determination', 'reflection', 'hopefulness']",shish_04f8c5l7i
853,894,560,419,23,2024-06-18 11:04:41,Vible,untitled_video,Inspirational visual narrative,"['empowerment', 'reflection', 'hope']",shish_04f8c5l7i
854,895,161,419,19,2024-06-18 11:04:42,Vible,untitled_video,dramatic narrative,"['urgency', 'introspection', 'confrontation', 'determination']",shish_04f8c5l7i
855,896,143,419,46,2024-06-18 11:04:43,Vible,untitled_video,Inspirational/Reflective,"['Optimism', 'Nostalgia', 'Contemplation', 'Gravity', 'Joy', 'Acceptance']",shish_04f8c5l7i
856,897,151,419,24,2024-06-18 11:04:51,Vible,untitled_video,Motivational,"['Contemplation', 'Determination', 'Empowerment', 'Confidence', 'Urgency']",shish_04f8c5l7i
857,898,33,419,38,2024-06-18 11:04:56,Vible,Enough is enough,motivational narrative,"['urgency', 'seriousness', 'contemplative', 'motivational', 'inspirational']",shish_04f8c5l7i
858,899,415,419,25,2024-06-18 11:04:57,Vible,untitled_video,Spiritual/Religious,"['compassion', 'strength', 'wisdom', 'invitation', 'hope']",shish_04f8c5l7i
859,900,40,422,11,2024-06-18 11:06:21,Vible,trials to test you...,animated philosophical discussion,"['playfulness', 'curiosity', 'mild concern', 'lightheartedness', 'insightfulness']",mark
860,901,52,422,17,2024-06-18 11:07:03,Vible,Matthew 25:29,motivational/spiritual,"['warmth', 'authority', 'compassion', 'hope', 'support']",mark
861,902,31,422,20,2024-06-18 11:07:14,Vible,Don't laugh,Motivational Speech,"['seriousness', 'concern', 'warmth', 'earnestness', 'light-heartedness']",mark
862,903,154,422,35,2024-06-18 11:07:19,Vible,untitled_video,Educational/Analytical,"['analytical', 'detailed', 'curious']",mark
863,904,19,422,12,2024-06-18 11:07:24,Vible,WE ARE MADE OF STARS,Educational/Documentary,"['wonder', 'curiosity', 'reflection', 'passion']",mark
864,905,516,422,30,2024-06-18 11:07:34,Vible,untitled_video,Religious / Inspirational,"['Awe', 'Reverence', 'Strength', 'Benevolence']",mark
865,906,150,348,20,2024-06-18 11:51:12,Vible,untitled_video,Motivational/Inspirational,"['Determination', 'Introspection', 'Resilience', 'Struggle', 'Moral Dilemma']",chandra_04c7i6l7f
866,907,44,429,13,2024-06-18 14:18:06,Vible,escape the matrix,Inspirational/Documentary,"['isolation', 'anxiety', 'strength', 'hope', 'empowerment']",shekhar
867,908,13,429,16,2024-06-18 14:18:12,Vible,Transcending Singularity,Philosophical Exploration,"['Wonder', 'Intensity', 'Compassion', 'Engagement', 'Contemplation']",shekhar
868,909,173,429,12,2024-06-18 14:18:15,Vible,untitled_video,motivational/spiritual narrative,"['determination', 'urgency', 'conviction', 'hope', 'courage']",shekhar
869,910,159,430,21,2024-06-18 14:54:14,Vible,untitled_video,Inspirational short film,"['determination', 'reflection', 'hopefulness']",jp8mdbhwq7_04i1f6l5c
870,911,560,430,19,2024-06-18 14:54:15,Vible,untitled_video,Inspirational visual narrative,"['empowerment', 'reflection', 'hope']",jp8mdbhwq7_04i1f6l5c
871,912,44,431,5,2024-06-18 15:13:03,Vible,escape the matrix,Inspirational/Documentary,"['isolation', 'anxiety', 'strength', 'hope', 'empowerment']",taurusaman
872,913,173,431,5,2024-06-18 15:13:13,Vible,untitled_video,motivational/spiritual narrative,"['determination', 'urgency', 'conviction', 'hope', 'courage']",taurusaman
873,914,13,431,6,2024-06-18 15:13:19,Vible,Transcending Singularity,Philosophical Exploration,"['Wonder', 'Intensity', 'Compassion', 'Engagement', 'Contemplation']",taurusaman
874,915,549,431,8,2024-06-18 15:13:32,Vible,untitled_video,Narrative/Inspirational,"['contemplative', 'determined', 'tense', 'reflective', 'empowered']",taurusaman
875,916,979,431,11,2024-06-18 15:15:10,Vible,You will go through trials and tribulations but there is only one why up from being down and God is there to help you,spiritual narrative/documentary,"['calmness', 'empathy', 'reassurance', 'hope']",taurusaman
876,917,31,431,8,2024-06-18 15:16:40,Vible,Don't laugh,Motivational Speech,"['seriousness', 'concern', 'warmth', 'earnestness', 'light-heartedness']",taurusaman
877,918,43,431,9,2024-06-18 15:16:57,Vible,why are you here?,Artistic Commentary,"['contemplative', 'thoughtful', 'resolved', 'reflective', 'inspiring']",taurusaman
878,919,150,431,13,2024-06-18 15:17:12,Vible,untitled_video,Motivational/Inspirational,"['Determination', 'Introspection', 'Resilience', 'Struggle', 'Moral Dilemma']",taurusaman
879,920,1063,431,11,2024-06-18 15:17:24,Vible,you'll never be alone_ @Grace__Galore _ Jesus english song status,motivational/spiritual guidance,"['warmth', 'reassurance', 'nurturing', 'safety', 'hope']",taurusaman
880,921,1059,431,11,2024-06-18 15:17:25,Vible,👉Bible Verse # 22 ✝ #Godisgood #jesuschrist,Spiritual/Inspirational,"['Hope', 'Trust', 'Comfort']",taurusaman
881,922,56,431,13,2024-06-18 15:17:27,Vible,keep on fighting!! 😤,motivational,"['determination', 'anger', 'intensity', 'resolve', 'passion']",taurusaman
882,923,540,431,9,2024-06-18 15:17:29,Vible,untitled_video,Religious/Spiritual,"['Solemnity', 'Warmth', 'Inviting Peace']",taurusaman
883,924,841,431,8,2024-06-18 15:17:30,Vible,"Dear Jesus Christ, please keep me safe",Spiritual/Religious,Unknown,taurusaman
884,925,724,431,6,2024-06-18 15:17:55,Vible,follow my insta- tiktoknaohk -,artistic narrative,"['sorrow', 'contemplation', 'conflict', 'introspection', 'vulnerability']",taurusaman
885,926,549,352,14,2024-06-18 16:18:07,Vible,untitled_video,Narrative/Inspirational,"['contemplative', 'determined', 'tense', 'reflective', 'empowered']",money_09f1i8c5l
886,927,979,352,14,2024-06-18 16:18:17,Vible,You will go through trials and tribulations but there is only one why up from being down and God is there to help you,spiritual narrative/documentary,"['calmness', 'empathy', 'reassurance', 'hope']",money_09f1i8c5l
887,928,31,352,13,2024-06-18 16:18:42,Vible,Don't laugh,Motivational Speech,"['seriousness', 'concern', 'warmth', 'earnestness', 'light-heartedness']",money_09f1i8c5l
888,929,44,360,18,2024-06-18 17:34:01,Vible,escape the matrix,Inspirational/Documentary,"['isolation', 'anxiety', 'strength', 'hope', 'empowerment']",yogesh_05c3l0i5f
889,930,173,360,11,2024-06-18 17:34:02,Vible,untitled_video,motivational/spiritual narrative,"['determination', 'urgency', 'conviction', 'hope', 'courage']",yogesh_05c3l0i5f
890,931,43,360,13,2024-06-18 17:34:14,Vible,why are you here?,Artistic Commentary,"['contemplative', 'thoughtful', 'resolved', 'reflective', 'inspiring']",yogesh_05c3l0i5f
891,932,549,360,12,2024-06-18 17:34:32,Vible,untitled_video,Narrative/Inspirational,"['contemplative', 'determined', 'tense', 'reflective', 'empowered']",yogesh_05c3l0i5f
892,933,13,360,15,2024-06-18 17:35:20,Vible,Transcending Singularity,Philosophical Exploration,"['Wonder', 'Intensity', 'Compassion', 'Engagement', 'Contemplation']",yogesh_05c3l0i5f
893,934,979,360,12,2024-06-18 17:35:20,Vible,You will go through trials and tribulations but there is only one why up from being down and God is there to help you,spiritual narrative/documentary,"['calmness', 'empathy', 'reassurance', 'hope']",yogesh_05c3l0i5f
894,935,38,421,10,2024-06-18 19:07:37,Vible,meditate🧘‍♂️,Inspirational Self-Help,"['Confidence', 'Tranquility', 'Optimism', 'Empowerment']",ajay_01c7f0l4i
895,936,780,421,9,2024-06-18 19:16:18,Vible,John 3-16,philosophical discussion,Unknown,ajay_01c7f0l4i
896,937,770,421,5,2024-06-18 19:16:19,Vible,lucifer or LOSEfer,Dramatic Visual Narrative,Unknown,ajay_01c7f0l4i
897,938,44,385,67,2024-06-19 02:24:55,Vible,escape the matrix,Inspirational/Documentary,"['isolation', 'anxiety', 'strength', 'hope', 'empowerment']",jiya_02c3l3f4i
898,939,549,385,7,2024-06-19 02:25:00,Vible,untitled_video,Narrative/Inspirational,"['contemplative', 'determined', 'tense', 'reflective', 'empowered']",jiya_02c3l3f4i
899,940,549,397,19,2024-06-19 02:54:33,Vible,untitled_video,Narrative/Inspirational,"['contemplative', 'determined', 'tense', 'reflective', 'empowered']",shubh_04f6i8l6c
900,941,979,397,9,2024-06-19 02:54:43,Vible,You will go through trials and tribulations but there is only one why up from being down and God is there to help you,spiritual narrative/documentary,"['calmness', 'empathy', 'reassurance', 'hope']",shubh_04f6i8l6c
901,942,44,397,12,2024-06-19 02:55:15,Vible,escape the matrix,Inspirational/Documentary,"['isolation', 'anxiety', 'strength', 'hope', 'empowerment']",shubh_04f6i8l6c
902,943,43,397,6,2024-06-19 02:55:17,Vible,why are you here?,Artistic Commentary,"['contemplative', 'thoughtful', 'resolved', 'reflective', 'inspiring']",shubh_04f6i8l6c
903,944,31,397,25,2024-06-19 02:55:18,Vible,Don't laugh,Motivational Speech,"['seriousness', 'concern', 'warmth', 'earnestness', 'light-heartedness']",shubh_04f6i8l6c
904,945,173,397,6,2024-06-19 02:55:37,Vible,untitled_video,motivational/spiritual narrative,"['determination', 'urgency', 'conviction', 'hope', 'courage']",shubh_04f6i8l6c
905,946,13,397,7,2024-06-19 02:55:42,Vible,Transcending Singularity,Philosophical Exploration,"['Wonder', 'Intensity', 'Compassion', 'Engagement', 'Contemplation']",shubh_04f6i8l6c
906,947,150,397,20,2024-06-19 02:56:45,Vible,untitled_video,Motivational/Inspirational,"['Determination', 'Introspection', 'Resilience', 'Struggle', 'Moral Dilemma']",shubh_04f6i8l6c
